"Temp_C","Rel.Hum_.","Wind.Speed_km.h","Visibility_km","Press_kPa","Weather"
-0.0194069484172943,-0.528678588034349,1.95700404843289,1.2385308029051,-1.45657143601692,"Rain Showers"
-2.03484379222969,-1.78639337206468,0.169673556180333,1.2385308029051,0.462924970641339,"Snow"
-2.00335259154512,-2.86443461551924,-0.723991689945944,1.13424311268347,0.803663977740435,"Snow"
-1.75142298606857,-2.68476107494348,-1.17082431300908,0.578042098168113,0.485640904447941,"Snow"
-1.63595525022515,-1.96606691264044,-0.723991689945944,-0.534359930862604,0.394777169221516,"Snow"
-1.5519787150663,-1.96606691264044,-0.500575378414375,0.578042098168113,0.28119750018849,"Snow"
-1.49949338059202,-1.06769920976163,-0.947408001477513,-1.1021484665137,0.247123599478578,"Snow"
-1.49949338059202,-0.70835212861011,-0.723991689945944,-0.534359930862604,0.167617831155447,"Snow"
-1.44700804611774,-1.06769920976163,-0.947408001477513,0.207241421824541,0.122185963542243,"Snow"
-1.67794351780458,-1.6965566017768,-1.95278140336958,-0.534359930862604,0.247123599478578,"Snow"
-1.75142298606857,-1.33720952062527,-0.277159066882806,-1.28754880468549,0.178975798058756,"Snow"
-1.80390832054285,-1.06769920976163,0.169673556180333,-1.33389888922843,0.0767540959290223,"Snow"
-1.82490245433256,-1.06769920976163,0.504798023477687,-1.1021484665137,0.0426801952191111,"Snow"
-2.07683205980911,0.190015574268696,0.504798023477687,-1.38024897377138,-0.0254676062007113,"Snow"
-1.85639365501713,-0.888025669185871,0.728214335009256,-0.348959592690818,-0.0368255731040043,"Snow"
-1.74092591917371,-0.438841817746468,-0.0537427553512364,1.2385308029051,-0.445712381622923,"Snow"
-1.18458137374633,-1.24737275033739,-0.723991689945944,1.13424311268347,1.31477248838909,"Snow"
-1.23706670822061,-1.60671983148892,-0.0537427553512364,1.13424311268347,1.43971012432542,"Snow"
-1.24756377511547,-1.42704629091315,-0.0537427553512364,-0.534359930862604,1.53057385955185,"Snow"
-1.31054617648461,-1.60671983148892,0.504798023477687,1.13424311268347,1.56464776026176,"Snow"
-1.26855790890518,-1.51688306120104,-0.277159066882806,1.13424311268347,1.54193182645516,"Snow"
-1.18458137374633,-1.15753598004951,-0.500575378414375,0.207241421824541,1.36020435600229,"Snow"
-1.13209603927205,-0.70835212861011,-0.723991689945944,-0.163559254519032,1.29205655458248,"Snow"
-1.06911363790292,-0.618515358322229,-0.947408001477513,0.207241421824541,1.24662468696926,"Snow"
-0.953645902059497,-0.528678588034349,-1.17082431300908,1.13424311268347,1.13304501793624,"Snow"
-0.323821888368124,-1.51688306120104,1.95700404843289,1.2385308029051,-0.298058811879985,"Snow"
-0.41829549042183,-0.70835212861011,0.169673556180333,-0.916748128341913,-0.354848646396498,"Snow"
-0.397301356632118,-0.528678588034349,1.17504695807239,1.2385308029051,-0.43435441471963,"Snow"
-0.491774958685824,0.369689114844457,1.39846326960396,-0.731347790170127,-0.570650017559258,"Snow"
-0.407798423526974,0.190015574268696,0.281381711946117,-0.731347790170127,-0.525218149946054,"Snow"
-1.31054617648461,-0.977862439473752,1.73358773690132,-0.916748128341913,0.0767540959290223,"Snow"
-1.27905497580004,-0.70835212861011,1.73358773690132,-1.28754880468549,-0.00275167239409309,"Snow"
-1.2160725744309,-0.528678588034349,1.95700404843289,-1.1021484665137,-0.0936154076205338,"Snow"
-1.19507844064119,-0.618515358322229,1.62187958113553,-1.42659905831432,-0.218553043556869,"Snow"
-1.17408430685148,-0.349005047458588,1.62187958113553,-1.1021484665137,-0.366206613299807,"Snow"
-1.35253444406403,0.190015574268696,-0.947408001477513,-1.42659905831432,0.167617831155447,"Snow"
-1.34203737716918,0.100178803980815,-0.947408001477513,-1.38024897377138,0.122185963542243,"Snow"
-1.30004910958975,-0.0794947365949458,-0.277159066882806,-1.19484863559959,0.0540381621224202,"Snow"
-1.24756377511547,-0.0794947365949458,-0.277159066882806,-1.51929922740022,0.0653961290257132,"Snow"
-1.20557550753605,0.0103420336929348,-0.277159066882806,-1.38024897377138,-0.0141096392974022,"Snow"
-0.943148835164641,-3.044108156095,1.39846326960396,1.2385308029051,0.0767540959290223,"Snow"
-0.953645902059497,-2.68476107494348,1.39846326960396,0.207241421824541,0.0994700297356244,"Snow"
-1.09010777169263,-0.528678588034349,0.728214335009256,-1.42659905831432,0.0653961290257132,"Snow"
-1.00613123653378,-1.33720952062527,1.62187958113553,1.2385308029051,-0.0368255731040043,"Snow"
-0.995634169638922,-1.24737275033739,0.951630646540825,1.2385308029051,-0.0822574407172246,"Snow"
-0.995634169638922,-0.888025669185871,0.281381711946117,1.2385308029051,-0.00275167239409309,"Snow"
-1.11110190548234,-2.23557722350408,0.281381711946117,1.2385308029051,0.508356838254543,"Snow"
-1.1215989723772,-1.33720952062527,0.504798023477687,0.207241421824541,0.428851069931427,"Snow"
-1.17408430685148,-0.528678588034349,0.504798023477687,-0.916748128341913,0.303913433995092,"Snow"
-1.16358723995662,-0.349005047458588,1.17504695807239,-1.1021484665137,0.156259864252154,"Snow"
-1.14259310616691,-0.169331506882826,0.728214335009256,-1.38024897377138,0.0426801952191111,"Snow"
-1.14259310616691,-0.169331506882826,0.951630646540825,-1.28754880468549,-0.0822574407172246,"Snow"
-1.1215989723772,-0.169331506882826,1.17504695807239,-1.19484863559959,-0.241268977363472,"Snow"
-1.07961070479777,-0.169331506882826,0.951630646540825,-1.38024897377138,-0.468428315429541,"Snow"
-0.985137102744066,-0.0794947365949458,0.504798023477687,0.207241421824541,-0.638797818979081,"Snow"
-0.785692831741798,0.279852344556577,0.169673556180333,0.578042098168113,-0.843241223238548,"Snow"
-0.491774958685824,0.279852344556577,-0.0537427553512364,-0.163559254519032,-1.36570770079049,"Rain"
-0.50227202558068,0.459525885132338,-0.0537427553512364,-0.731347790170127,-1.54743517124334,"Rain,Fog"
-0.628236828318954,0.459525885132338,0.504798023477687,-1.33389888922843,-1.78595247621272,"Snow"
-0.596745627634386,0.639199425708099,-0.723991689945944,-1.38024897377138,-1.60422500575987,"Snow"
-0.334318955262981,-1.06769920976163,0.169673556180333,0.578042098168113,-0.513860183042745,"Snow"
-0.386804289737262,-0.169331506882826,0.728214335009256,0.578042098168113,-0.559292050655966,"Snow"
-1.30004910958975,-1.24737275033739,-0.500575378414375,-0.916748128341913,1.25798265387257,"Snow"
-1.57297284885601,-0.888025669185871,-0.0537427553512364,-0.163559254519032,1.20119281935604,"Snow"
-1.59396698264573,-0.977862439473752,0.169673556180333,0.207241421824541,1.21255078625935,"Snow"
-1.62545818333029,-1.06769920976163,-0.0537427553512364,1.13424311268347,1.18983485245275,"Snow"
-1.46800217990745,-1.24737275033739,0.504798023477687,-1.19484863559959,0.92860161367677,"Snow"
-1.43651097922288,-0.888025669185871,0.281381711946117,-1.47294914285727,0.849095845353655,"Snow"
-1.44700804611774,-0.70835212861011,0.281381711946117,-1.51929922740022,0.780948043933833,"Snow"
-1.26855790890518,-0.259168277170707,-0.277159066882806,-0.534359930862604,0.167617831155447,"Snow"
-1.06911363790292,-0.618515358322229,-1.28253246877487,0.207241421824541,2.0416823702005,"Snow"
-0.964142968954353,-0.618515358322229,-1.17082431300908,0.207241421824541,1.96217660187737,"Snow"
-0.953645902059497,-0.528678588034349,-1.17082431300908,0.578042098168113,1.84859693284434,"Snow"
-0.964142968954353,-0.528678588034349,-0.947408001477513,1.2385308029051,1.84859693284434,"Snow"
-0.953645902059497,-0.259168277170707,-1.28253246877487,1.2385308029051,1.68958539619809,"Snow"
-1.03762243721835,0.100178803980815,-0.947408001477513,-1.42659905831432,1.67822742929478,"Snow"
-0.554757360054961,-1.15753598004951,1.62187958113553,1.2385308029051,0.235765632575269,"Snow"
-0.481277891790968,-0.977862439473752,1.95700404843289,1.2385308029051,0.156259864252154,"Snow"
-0.638733895213811,0.100178803980815,-0.723991689945944,0.207241421824541,0.269839533285181,"Snow"
-1.46800217990745,0.0103420336929348,1.39846326960396,-0.731347790170127,0.417493103028118,"Snow"
-1.56247578196116,-0.349005047458588,0.504798023477687,-0.916748128341913,0.440209036834737,"Snow"
-1.69893765159429,-0.169331506882826,0.504798023477687,0.207241421824541,0.49699887135125,"Snow"
-1.77241711985828,-0.349005047458588,0.281381711946117,0.207241421824541,0.508356838254543,"Snow"
-1.84589658812227,-0.169331506882826,0.728214335009256,-0.534359930862604,0.519714805157852,"Snow"
-1.92987312328112,-0.259168277170707,0.281381711946117,-0.163559254519032,0.474282937544632,"Snow"
-2.00335259154512,-0.70835212861011,0.281381711946117,0.207241421824541,0.531072772061161,"Snow"
-1.97186139086055,-1.6965566017768,0.169673556180333,1.13424311268347,0.576504639674365,"Snow"
-1.94037019017598,-1.87623014235256,-0.723991689945944,1.13424311268347,0.553788705867763,"Snow"
-1.90887898949141,-1.15753598004951,-0.947408001477513,0.578042098168113,0.485640904447941,"Snow"
-2.28677339770624,-2.23557722350408,-0.723991689945944,1.2385308029051,0.0540381621224202,"Snow"
-0.638733895213811,-0.169331506882826,-1.95278140336958,1.2385308029051,0.962675514386682,"Snow"
-0.670225095898379,0.729036195995979,-1.95278140336958,-1.1021484665137,1.06489721651642,"Snow"
-0.596745627634386,0.729036195995979,-1.50594878030644,-0.916748128341913,1.09897111722633,"Snow"
-0.554757360054961,0.549362655420218,-1.50594878030644,-1.1021484665137,1.16711891864613,"Snow"
-0.334318955262981,0.369689114844457,-1.28253246877487,-0.163559254519032,1.3715623229056,"Rain"
-0.344816022157837,0.459525885132338,-1.28253246877487,-0.348959592690818,1.42835215742211,"Rain"
-0.407798423526974,0.729036195995979,-1.17082431300908,-0.534359930862604,1.48514199193863,"Rain"
-0.407798423526974,0.729036195995979,-1.17082431300908,-0.916748128341913,1.55328979335845,"Rain"
-0.428792557316687,0.81887296628386,-0.500575378414375,-0.731347790170127,1.59872166097167,"Snow"
-0.439289624211543,0.81887296628386,-1.17082431300908,-0.916748128341913,1.63279556168158,"Fog"
-0.41829549042183,0.639199425708099,-1.17082431300908,-0.731347790170127,1.62143759477827,"Fog"
-0.481277891790968,0.81887296628386,-0.947408001477513,-0.534359930862604,1.61007962787496,"Fog"
-0.439289624211543,0.190015574268696,-0.277159066882806,-0.163559254519032,-0.979536826078177,"Rain"
-0.41829549042183,0.369689114844457,-0.277159066882806,-0.534359930862604,-1.0249686936914,"Rain"
-0.407798423526974,0.459525885132338,-0.500575378414375,-0.163559254519032,-1.08175852820791,"Rain"
-0.397301356632118,0.639199425708099,-0.277159066882806,-0.916748128341913,-1.10447446201453,"Rain,Fog"
-0.292330687683556,0.549362655420218,-0.0537427553512364,0.578042098168113,-1.10447446201453,"Rain"
0.00158718537241812,-1.87623014235256,1.17504695807239,1.13424311268347,-1.41113956840371,"Rain Showers"
-0.50227202558068,0.549362655420218,-1.28253246877487,-0.916748128341913,-1.59286703885656,"Snow"
-0.512769092475536,0.639199425708099,-1.50594878030644,-0.916748128341913,-1.60422500575987,"Fog"
-0.523266159370392,0.639199425708099,-1.50594878030644,-0.916748128341913,-1.62694093956647,"Fog"
-0.512769092475536,0.549362655420218,-0.947408001477513,-0.731347790170127,-1.57015110504996,"Fog"
-0.50227202558068,0.549362655420218,-1.17082431300908,-0.731347790170127,-1.52471923743674,"Fog"
-0.565254426949817,0.639199425708099,0.728214335009256,-1.54247426967169,-1.67237280717969,"Snow"
-0.565254426949817,0.729036195995979,0.504798023477687,-1.51929922740022,-1.88817417834245,"Snow"
-0.565254426949817,0.81887296628386,-0.277159066882806,-1.42659905831432,-1.96767994666557,"Snow"
-0.533763226265249,0.639199425708099,-0.0537427553512364,-1.38024897377138,-2.10397554950521,"Snow"
-0.460283758001255,0.549362655420218,-0.723991689945944,-0.163559254519032,-2.55829422563734,"Rain"
-0.523266159370392,0.729036195995979,-0.723991689945944,-0.916748128341913,-2.81952746441332,"Snow"
-0.491774958685824,0.639199425708099,0.169673556180333,-1.19484863559959,-2.88767526583314,"Snow"
-0.523266159370392,0.639199425708099,0.169673556180333,-1.28754880468549,-2.92174916654305,"Snow"
-0.50227202558068,0.459525885132338,0.504798023477687,-0.163559254519032,-2.89903323273645,"Snow"
-0.565254426949817,0.549362655420218,1.73358773690132,-1.33389888922843,-2.85360136512323,"Snow"
-0.743704564162373,0.549362655420218,1.62187958113553,-1.47294914285727,-2.37656675518449,"Snow"
-0.785692831741798,0.639199425708099,1.73358773690132,-1.42659905831432,-2.20619725163495,"Snow"
-0.827681099321222,0.459525885132338,1.73358773690132,-1.28754880468549,-2.03582774808539,"Snow"
-0.848675233110935,0.100178803980815,1.62187958113553,-1.42659905831432,-1.87681621143915,"Snow"
-0.901160567585216,-0.349005047458588,1.95700404843289,-1.28754880468549,-1.6950887409863,"Snow"
-0.911657634480072,-0.888025669185871,1.73358773690132,0.578042098168113,-1.50200330363014,"Snow"
-0.943148835164641,-0.70835212861011,0.728214335009256,-0.534359930862604,-1.30891786627398,"Snow"
-1.10060483858748,-0.977862439473752,0.281381711946117,-1.47294914285727,0.735516176320612,"Snow"
-1.13209603927205,-0.977862439473752,0.281381711946117,-0.163559254519032,1.63279556168158,"Snow"
-1.2895520426949,-0.528678588034349,0.504798023477687,-0.731347790170127,1.87131286665094,"Snow"
-1.05861657100806,-0.349005047458588,1.17504695807239,-1.19484863559959,0.167617831155447,"Snow"
-1.13209603927205,0.0103420336929348,1.95700404843289,-1.47294914285727,0.0881120628323314,"Snow"
-1.1215989723772,-0.0794947365949458,1.73358773690132,-1.38024897377138,0.0426801952191111,"Snow"
-1.11110190548234,-0.0794947365949458,1.73358773690132,-1.19484863559959,0.031322228315802,"Snow"
-1.07961070479777,0.0103420336929348,1.39846326960396,-1.47294914285727,0.0540381621224202,"Snow"
-1.09010777169263,0.0103420336929348,1.62187958113553,-1.51929922740022,0.0540381621224202,"Snow"
-1.07961070479777,-0.0794947365949458,1.62187958113553,-1.47294914285727,0.0653961290257132,"Snow"
-1.05861657100806,-0.0794947365949458,1.62187958113553,-1.51929922740022,0.0881120628323314,"Snow"
-1.02712537032349,0.0103420336929348,1.17504695807239,-1.54247426967169,0.133543930445536,"Snow"
-1.01662830342863,0.0103420336929348,1.39846326960396,-1.51929922740022,0.133543930445536,"Snow"
-1.01662830342863,-0.0794947365949458,1.17504695807239,-1.51929922740022,0.122185963542243,"Snow"
-0.974640035849209,-0.169331506882826,1.17504695807239,-1.51929922740022,0.144901897348845,"Snow"
-0.911657634480072,-0.259168277170707,0.728214335009256,-1.47294914285727,0.190333764962049,"Snow"
-0.848675233110935,-0.259168277170707,0.169673556180333,-1.38024897377138,0.22440766567196,"Snow"
-0.869669366900647,-0.259168277170707,0.281381711946117,-1.19484863559959,0.292555467091783,"Snow"
-0.880166433795504,-0.259168277170707,0.169673556180333,-1.19484863559959,0.372061235414914,"Snow"
-0.943148835164641,-0.169331506882826,-0.0537427553512364,-1.28754880468549,0.440209036834737,"Snow"
-0.953645902059497,-0.169331506882826,0.281381711946117,-1.1021484665137,0.462924970641339,"Snow"
-0.974640035849209,-0.169331506882826,0.504798023477687,-0.916748128341913,0.49699887135125,"Snow"
-1.01662830342863,-0.0794947365949458,0.504798023477687,-1.38024897377138,0.519714805157852,"Snow"
-1.01662830342863,-0.169331506882826,0.504798023477687,-1.1021484665137,0.565146672771072,"Snow"
-1.06911363790292,0.0103420336929348,0.504798023477687,-1.28754880468549,0.565146672771072,"Snow"
-1.1215989723772,-0.0794947365949458,0.281381711946117,-1.1021484665137,0.621936507287586,"Snow"
-1.11110190548234,-0.0794947365949458,0.169673556180333,-0.916748128341913,0.644652441094188,"Snow"
-1.14259310616691,0.0103420336929348,0.169673556180333,-1.1021484665137,0.690084308707408,"Snow"
-1.15309017306176,-0.0794947365949458,0.728214335009256,-0.916748128341913,0.690084308707408,"Snow"
-1.14259310616691,-0.169331506882826,0.169673556180333,-0.163559254519032,0.690084308707408,"Snow"
-1.15309017306176,-0.349005047458588,0.169673556180333,0.207241421824541,0.678726341804099,"Snow"
-0.0299040153121506,-1.60671983148892,-0.500575378414375,1.2385308029051,0.599220573480967,"Rain Showers"
-0.0613952159967192,-1.51688306120104,-1.28253246877487,1.2385308029051,0.576504639674365,"Rain Showers"
-0.491774958685824,0.459525885132338,-1.17082431300908,-1.28754880468549,0.542430738964454,"Fog"
-0.491774958685824,0.549362655420218,-1.17082431300908,-1.54247426967169,0.587862606577674,"Fog"
-0.481277891790968,0.81887296628386,-1.28253246877487,-1.58882435421464,0.587862606577674,"Fog"
-0.481277891790968,0.639199425708099,-1.50594878030644,-1.58882435421464,0.66736837490079,"Fog"
-0.491774958685824,0.549362655420218,-1.28253246877487,-1.58882435421464,0.780948043933833,"Fog"
-0.50227202558068,0.639199425708099,-1.17082431300908,-1.58882435421464,0.837737878450346,"Fog"
-0.481277891790968,0.81887296628386,-1.28253246877487,-1.38024897377138,0.92860161367677,"Fog"
-0.449786691106399,0.81887296628386,-1.28253246877487,-1.28754880468549,1.0421812827098,"Rain,Fog"
-0.397301356632118,0.81887296628386,-1.17082431300908,-1.1021484665137,1.09897111722633,"Rain,Fog"
-0.460283758001255,1.26805681772326,-0.277159066882806,-0.534359930862604,1.53057385955185,"Fog"
0.431966928061523,0.998546506859621,-1.50594878030644,-0.534359930862604,1.7350172638113,"Fog"
0.620914132168935,0.729036195995979,-1.50594878030644,-0.534359930862604,1.76909116452121,"Fog"
1.34521174791401,-1.60671983148892,0.169673556180333,1.13424311268347,1.06489721651642,"Rain Showers"
1.18775574449117,-1.87623014235256,-0.500575378414375,1.2385308029051,1.11032908412962,"Rain Showers"
0.117054921215836,-4.12214939954957,-1.17082431300908,1.2385308029051,0.690084308707408,"Rain Showers"
0.0435754529518429,-3.58312877782229,0.281381711946117,1.2385308029051,0.576504639674365,"Rain"
0.0540725198466992,-3.40345523724653,-0.947408001477513,1.2385308029051,0.417493103028118,"Rain Showers"
-0.166365884945281,-1.06769920976163,-0.277159066882806,1.13424311268347,0.247123599478578,"Rain Showers"
-0.302827754578412,0.549362655420218,-0.0537427553512364,1.13424311268347,0.247123599478578,"Rain"
-0.250342420104131,0.639199425708099,-1.28253246877487,1.13424311268347,0.22440766567196,"Rain"
-0.239845353209275,0.81887296628386,-1.95278140336958,-0.916748128341913,0.190333764962049,"Rain,Fog"
-0.460283758001255,-3.76280231839805,-1.28253246877487,0.207241421824541,1.17847688554944,"Snow"
-0.680722162793235,-0.438841817746468,-0.723991689945944,0.207241421824541,0.962675514386682,"Snow"
-0.670225095898379,-0.70835212861011,-0.500575378414375,-0.534359930862604,0.837737878450346,"Snow"
-0.733207497267517,0.0103420336929348,0.281381711946117,1.2385308029051,0.610578540384277,"Snow"
-0.72271043037266,0.100178803980815,0.281381711946117,1.2385308029051,0.383419202318207,"Snow"
-0.596745627634386,-0.349005047458588,0.281381711946117,1.13424311268347,-0.0368255731040043,"Snow"
-0.512769092475536,-0.349005047458588,0.504798023477687,1.13424311268347,-0.16176320904034,"Snow"
-0.50227202558068,-0.0794947365949458,-0.947408001477513,1.2385308029051,-0.218553043556869,"Snow"
-0.491774958685824,0.0103420336929348,-1.28253246877487,1.13424311268347,-0.116331341427136,"Snow"
-0.481277891790968,0.100178803980815,-1.17082431300908,1.13424311268347,-0.0254676062007113,"Snow"
-0.407798423526974,0.0103420336929348,-1.28253246877487,0.207241421824541,0.0540381621224202,"Snow"
